type,problem_id,step_id,status,error_reason,total_steps,sanity_passed_steps,solved_steps,original_verification_pass,synthesized_verification_pass,decomposition_success,all_sanity_steps_have_tactic_success,sanity_check_pass,hole_verification_pass,filled_verification_pass,has_tactic_success,unigram_solved,norm_num,linarith,nlinarith,omega,ring,ring_nf,simp,simpa,field_simp
STEP_DETAIL,elementary_algebra__p8_2,step_0005,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
STEP_DETAIL,elementary_algebra__p8_2,step_0006,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
STEP_DETAIL,elementary_algebra__p8_2,step_0007,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
STEP_DETAIL,elementary_algebra__p8_2,step_0008,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
STEP_DETAIL,elementary_algebra__p8_2,step_0009,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,elementary_algebra__p8_2,step_0010,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
STEP_DETAIL,elementary_algebra__p8_2,step_0011,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
STEP_DETAIL,elementary_algebra__p8_2,step_0012,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,elementary_algebra__p8_2,step_0013,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PROBLEM_OVERVIEW,elementary_algebra__p11,OVERVIEW,SUCCESS,,5.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,elementary_algebra__p11,step_0001,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p11,step_0002,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p11,step_0003,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p11,step_0004,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,elementary_algebra__p11,step_0005,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PROBLEM_OVERVIEW,elementary_algebra__p14_2,OVERVIEW,SUCCESS,,8.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,elementary_algebra__p14_2,step_0001,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p14_2,step_0002,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p14_2,step_0003,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p14_2,step_0004,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p14_2,step_0005,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p14_2,step_0006,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p14_2,step_0007,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p14_2,step_0008,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PROBLEM_OVERVIEW,elementary_algebra__p16_2,OVERVIEW,SUCCESS,,8.0,6.0,4.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,elementary_algebra__p16_2,step_0001,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,elementary_algebra__p16_2,step_0002,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,elementary_algebra__p16_2,step_0003,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STEP_DETAIL,elementary_algebra__p16_2,step_0004,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,elementary_algebra__p16_2,step_0005,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p16_2,step_0006,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,elementary_algebra__p16_2,step_0007,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,elementary_algebra__p16_2,step_0008,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PROBLEM_OVERVIEW,elementary_algebra__p19,OVERVIEW,SUCCESS,,9.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,elementary_algebra__p19,step_0001,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p19,step_0002,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p19,step_0003,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,elementary_algebra__p19,step_0004,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p19,step_0005,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,elementary_algebra__p19,step_0006,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p19,step_0007,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p19,step_0008,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p19,step_0009,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PROBLEM_OVERVIEW,elementary_algebra__p23,OVERVIEW,SUCCESS,,5.0,4.0,3.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,elementary_algebra__p23,step_0001,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,elementary_algebra__p23,step_0002,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,elementary_algebra__p23,step_0003,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,elementary_algebra__p23,step_0004,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,elementary_algebra__p23,step_0005,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROBLEM_OVERVIEW,linear_algebra__p2_1,OVERVIEW,SUCCESS,,4.0,2.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,linear_algebra__p2_1,step_0001,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p2_1,step_0002,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p2_1,step_0003,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p2_1,step_0004,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROBLEM_OVERVIEW,linear_algebra__p3_3,OVERVIEW,SUCCESS,,7.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,linear_algebra__p3_3,step_0001,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p3_3,step_0002,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p3_3,step_0003,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p3_3,step_0004,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p3_3,step_0005,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p3_3,step_0006,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p3_3,step_0007,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PROBLEM_OVERVIEW,linear_algebra__p5_2,OVERVIEW,SUCCESS,,6.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,linear_algebra__p5_2,step_0001,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p5_2,step_0002,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p5_2,step_0003,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p5_2,step_0004,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p5_2,step_0005,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p5_2,step_0006,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PROBLEM_OVERVIEW,linear_algebra__p8_3,OVERVIEW,SUCCESS,,12.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,linear_algebra__p8_3,step_0001,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p8_3,step_0002,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p8_3,step_0003,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p8_3,step_0004,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p8_3,step_0005,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p8_3,step_0006,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p8_3,step_0007,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p8_3,step_0008,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p8_3,step_0009,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p8_3,step_0010,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p8_3,step_0011,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p8_3,step_0012,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PROBLEM_OVERVIEW,linear_algebra__p10_1,OVERVIEW,ERROR,Decomposition failed for problem linear_algebra__p10_1 - no steps generated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
PROBLEM_OVERVIEW,linear_algebra__p11_2,OVERVIEW,SUCCESS,,5.0,4.0,3.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,linear_algebra__p11_2,step_0001,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p11_2,step_0002,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,linear_algebra__p11_2,step_0003,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p11_2,step_0004,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,linear_algebra__p11_2,step_0005,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PROBLEM_OVERVIEW,linear_algebra__p14_1,OVERVIEW,SUCCESS,,2.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,linear_algebra__p14_1,step_0001,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p14_1,step_0002,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PROBLEM_OVERVIEW,linear_algebra__p15_1,OVERVIEW,SUCCESS,,11.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,linear_algebra__p15_1,step_0001,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p15_1,step_0002,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p15_1,step_0003,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p15_1,step_0004,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p15_1,step_0005,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p15_1,step_0006,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p15_1,step_0007,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p15_1,step_0008,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p15_1,step_0009,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p15_1,step_0010,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p15_1,step_0011,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PROBLEM_OVERVIEW,linear_algebra__p18_2,OVERVIEW,SUCCESS,,5.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,linear_algebra__p18_2,step_0001,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p18_2,step_0002,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p18_2,step_0003,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p18_2,step_0004,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p18_2,step_0005,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PROBLEM_OVERVIEW,linear_algebra__p20_2,OVERVIEW,SUCCESS,,12.0,10.0,9.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,linear_algebra__p20_2,step_0001,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p20_2,step_0002,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p20_2,step_0003,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p20_2,step_0004,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p20_2,step_0005,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,linear_algebra__p20_2,step_0006,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p20_2,step_0007,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p20_2,step_0008,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p20_2,step_0009,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p20_2,step_0010,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,linear_algebra__p20_2,step_0011,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p20_2,step_0012,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
PROBLEM_OVERVIEW,linear_algebra__p22,OVERVIEW,SUCCESS,,8.0,8.0,4.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,linear_algebra__p22,step_0001,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p22,step_0002,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,linear_algebra__p22,step_0003,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,linear_algebra__p22,step_0004,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,linear_algebra__p22,step_0005,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,linear_algebra__p22,step_0006,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,linear_algebra__p22,step_0007,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEP_DETAIL,linear_algebra__p22,step_0008,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PROBLEM_OVERVIEW,linear_algebra__p25,OVERVIEW,SUCCESS,,2.0,2.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,linear_algebra__p25,step_0001,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,linear_algebra__p25,step_0002,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROBLEM_OVERVIEW,abstract_algebra__p4_1,OVERVIEW,SUCCESS,,2.0,2.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,abstract_algebra__p4_1,step_0001,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,abstract_algebra__p4_1,step_0002,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROBLEM_OVERVIEW,abstract_algebra__p1,OVERVIEW,SUCCESS,,51.0,49.0,42.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
STEP_DETAIL,abstract_algebra__p1,step_0001,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,abstract_algebra__p1,step_0002,,,,,,,,,,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
STEP_DETAIL,abstract_algebra__p1,step_0003,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STEP_DETAIL,abstract_algebra__p1,step_0004,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
